male,white,black,hispanic,mompro2,poppro2,siblings,norest96,norcen96,south96,west96,height81,height85,esteem80,athlets,wage96,hgc96,daded79,momed79,age,clubnum
0,0,0,1,0,0,1,0,0,0,1,62,63,28,0,16.203703,12,,12,38,3
1,0,0,1,1,0,6,0,0,0,1,71,70,23,0,,10,6,16,34,1
1,1,0,0,0,0,4,,,,,,71,,0,,,,10,,0
0,1,0,0,0,0,3,,,,,63,64,18,1,,,,12,,1
0,1,0,0,0,0,3,,,,,64,65,21,1,,,12,12,,1
0,0,0,1,0,0,2,0,0,0,1,64,63,25,0,6.329114,12,12,12,36,0
1,0,1,0,0,0,7,0,0,0,1,72,72,25,0,,12,12,9,33,0
1,0,1,0,0,0,6,0,0,0,1,67,69,24,1,,12,11,9,32,0
1,0,1,0,0,0,6,0,0,0,1,66,68,22,1,14.855769,12,,9,31,0
1,0,0,1,0,0,2,0,0,0,1,72,71,20,0,,12,0,0,32,0
0,0,1,0,0,0,2,0,0,0,1,59,58,24,0,,12,,11,36,1
1,0,0,1,0,1,8,,,,,66,65,21,1,,,12,5,33,2
1,0,0,1,0,0,3,0,0,0,1,64,,24,1,13.888889,11,4,5,36,0
0,1,0,0,0,0,2,,,,,66,66,20,0,,,12,9,,0
1,1,0,0,0,0,2,,,,,67,68,26,0,,,,9,,1
0,1,0,0,0,0,4,,,,,63,63,26,0,,,12,9,,2
0,1,0,0,0,0,4,,,,,62,62,20,0,,,12,9,,0
0,1,0,0,0,0,4,,,,,64,63,24,0,,,12,9,,2
1,0,0,1,0,0,2,0,0,0,1,68,,28,0,,9,9,8,32,0
0,0,0,1,0,0,1,0,0,0,1,63,64,21,0,9.090909,12,12,8,38,2
1,0,0,1,0,0,5,0,0,0,1,65,,22,1,14.903846,15,2,3,38,2
0,1,0,0,0,0,7,,,,,68,65,24,0,,,0,3,,0
1,0,0,1,0,0,5,0,0,0,1,69,69,21,1,14.423077,12,2,3,36,0
0,0,0,1,0,0,5,,,,,66,66,21,0,,,2,6,,0
1,0,0,1,0,0,3,,,,,74,73,,0,4.6153846,16,7,12,35,0
0,0,0,1,0,0,12,0,0,0,1,60,,21,0,,10,,,37,0
0,0,0,1,0,0,1,0,0,1,0,64,65,17,0,,13,12,12,35,1
1,1,0,0,0,0,3,,,,,74,74,27,1,,,16,16,,0
1,0,0,1,0,0,5,0,0,0,1,60,62,23,0,,15,9,9,37,1
1,0,0,1,0,0,10,,,,,65,63,22,0,,,,0,,0
0,0,0,1,0,0,11,,,,,63,62,19,0,,,0,0,,0
0,0,0,1,0,0,2,0,0,0,1,61,61,27,0,10.576923,13,,6,35,0
0,0,0,1,0,0,2,,,,,,,27,,,,,9,,
0,0,0,1,0,0,1,0,0,0,1,61,61,23,1,8.333333,16,,10,31,0
0,0,0,1,1,0,3,0,0,0,1,65,65,26,1,21.440262,10,11,12,33,0
0,0,0,1,0,0,3,0,0,0,1,65,65,21,0,15.384615,11,11,12,31,0
1,0,0,1,0,0,3,,,,,76,77,23,0,,,12,13,,1
0,0,0,1,0,0,3,,,,,67,66,25,0,,,12,12,,0
1,0,0,1,0,0,7,0,0,0,1,66,,,0,4.9145298,4,0,3,36,0
1,0,0,1,0,0,11,0,0,0,1,68,69,21,0,6.4102564,4,4,1,37,0
0,0,0,1,0,0,6,,,,,62,62,22,0,,,3,6,,0
0,0,0,1,0,0,9,0,1,0,0,60,62,21,0,37.142857,6,3,4,36,0
1,0,0,1,0,0,8,0,0,0,1,67,66,20,0,13.425254,6,0,,37,0
1,0,0,1,0,0,5,0,0,0,1,68,70,19,0,5.7692308,12,4,4,37,0
1,0,0,1,0,0,5,0,0,0,1,70,72,21,0,5.1020408,12,4,6,35,0
0,0,0,1,0,0,6,0,0,0,1,68,66,21,0,,12,5,5,33,0
1,0,0,1,0,0,5,0,0,0,1,69,70,23,0,3.3333333,11,4,6,32,0
0,0,1,0,0,0,8,0,0,0,1,62,61,28,0,,11,,6,35,0
0,0,0,1,0,0,4,0,0,0,1,66,67,23,0,10.39501,12,,12,33,0
0,0,0,1,0,0,8,0,0,0,1,62,63,21,0,3.2051282,1,,,38,0
1,0,0,1,0,0,8,0,0,0,1,64,64,19,1,13.297873,12,,3,32,0
0,0,0,1,0,0,8,0,0,0,1,62,61,21,0,,12,,3,38,1
0,0,1,0,0,0,8,0,0,0,1,64,65,22,0,10.869565,14,12,12,35,0
0,0,1,0,0,0,8,0,0,0,1,64,64,23,0,14.038462,16,12,12,33,1
0,0,0,1,0,0,7,0,0,1,0,62,,25,0,8.1730766,12,2,0,35,0
0,0,0,1,0,0,6,0,0,1,0,59,59,21,0,4.5054946,12,3,1,33,0
0,0,0,1,0,0,6,0,0,0,1,62,62,21,0,.43859649,12,3,1,,0
0,0,0,1,0,0,3,0,0,0,1,66,66,21,0,,11,,9,35,0
0,1,0,0,0,0,5,,,,,64,64,25,1,,,12,12,,0
1,0,0,1,0,0,4,0,0,0,1,69,70,22,0,5.5453486,11,8,8,34,0
1,0,0,1,0,0,4,0,0,0,1,66,66,21,0,7.5325732,12,8,10,33,1
0,0,0,1,0,0,4,0,0,0,1,62,62,18,0,6.0439563,12,10,7,31,0
0,0,0,1,0,0,3,0,0,0,1,62,62,23,1,12.019231,13,11,11,32,0
0,0,0,1,0,0,5,0,0,0,1,63,63,19,0,7.8558226,12,6,3,35,0
1,0,0,1,0,0,5,0,0,0,1,68,69,21,0,86.506172,11,5,3,34,0
0,0,0,1,0,0,5,0,0,0,1,59,60,16,0,4.6391754,9,6,3,33,0
1,0,0,1,0,0,3,0,0,0,1,69,70,22,1,3.2051282,11,,12,34,0
1,0,0,1,0,0,3,0,0,0,1,64,67,21,0,32.608696,12,,,32,1
0,0,1,0,0,0,1,0,0,0,1,68,68,26,1,10.054348,16,15,14,35,1
0,0,0,1,0,0,3,0,0,1,0,66,66,25,1,8.1730766,15,8,8,35,1
0,0,0,1,0,0,3,0,0,0,1,67,64,20,0,7.8125,14,6,8,33,0
1,0,0,1,0,1,1,0,0,0,1,71,71,20,1,12.254902,12,12,6,34,1
1,0,0,1,0,0,6,0,0,0,1,71,71,28,0,19.711538,14,,3,39,0
0,0,0,1,0,0,7,0,0,0,1,63,63,24,0,10.096154,14,1,7,37,0
1,0,0,1,0,0,2,0,0,0,1,72,71,25,0,4.347826,12,,8,34,0
1,1,0,0,0,0,3,,,,,74,75,20,0,,,5,7,,0
1,1,0,0,0,0,4,,,,,66,67,21,0,,,,11,,0
0,1,0,0,0,0,4,,,,,62,61,23,1,,,8,10,,0
0,1,0,0,0,0,5,,,,,63,65,21,0,,,3,11,,0
0,1,0,0,0,0,7,,,,,64,63,25,0,,,6,11,,0
1,0,0,1,0,0,1,0,0,1,0,74,74,22,1,18.509615,17,8,12,35,1
0,1,0,0,0,0,4,,,,,61,61,21,1,,,,,,0
1,1,0,0,0,0,4,,,,,69,72,27,1,,,,,,1
0,1,0,0,0,0,4,,,,,,,20,,,,,,,
0,0,0,1,0,0,8,0,0,1,0,59,59,20,1,4.9019608,12,3,3,38,1
1,0,1,0,0,0,4,0,0,1,0,65,64,21,0,14.903846,9,,8,35,0
1,0,1,0,0,0,7,0,0,1,0,67,67,20,1,,10,3,,38,0
1,0,1,0,0,0,6,0,0,1,0,58,65,20,0,,12,,,31,0
0,0,1,0,0,0,2,,,,,68,69,26,0,,,4,12,,0
1,1,0,0,0,0,2,,,,,69,69,21,1,,,10,,,0
0,1,0,0,0,0,2,,,,,62,62,22,0,,,10,,,2
0,0,0,1,0,0,9,0,1,0,0,66,68,19,0,10.465117,14,6,,32,0
0,0,0,1,0,0,9,0,1,0,0,65,,19,0,,12,6,5,37,0
1,0,0,1,0,0,6,,,,,66,66,19,0,,,5,0,34,0
1,1,0,0,0,0,10,,,,,71,72,21,0,,,9,12,,0
1,1,0,0,0,0,10,,,,,69,72,20,0,,,9,13,,0
0,1,0,0,0,0,10,,,,,64,64,21,0,,,9,13,,0
0,0,1,0,1,0,4,,,,,61,,27,0,,,8,13,,0
0,0,1,0,0,0,8,0,1,0,0,63,64,27,1,5.681818,11,10,10,36,0
1,0,1,0,0,0,4,0,1,0,0,68,68,21,0,17.241379,12,8,,36,0
0,0,1,0,0,0,3,0,1,0,0,65,65,21,1,9.7872343,13,12,12,34,1
0,0,1,0,0,0,4,0,1,0,0,64,64,25,1,18.846153,12,12,12,37,4
1,0,1,0,0,0,7,0,1,0,0,68,69,25,1,9,12,10,11,35,0
1,0,1,0,0,0,7,0,1,0,0,65,65,25,0,0,12,12,12,34,0
1,0,1,0,0,0,7,0,1,0,0,73,71,21,1,9.6153851,15,8,11,36,0
0,0,1,0,0,0,3,0,1,0,0,67,67,21,0,,12,,10,32,0
1,1,0,0,0,0,6,,,,,71,72,21,0,,,,,,0
0,1,0,0,0,0,3,,,,,61,60,25,0,,,9,12,,0
0,1,0,0,0,0,2,,,,,68,68,23,1,,,,12,,1
0,0,0,1,0,0,3,1,0,0,0,62,61,21,0,4.1666665,13,0,0,37,0
0,1,0,0,0,0,6,,,,,,,20,0,,,6,10,,0
0,1,0,0,0,0,7,,,,,64,65,20,0,,,8,12,,0
1,1,0,0,0,0,8,,,,,68,68,26,0,,,12,10,,1
0,1,0,0,0,0,6,,,,,62,61,23,0,,,,8,,0
1,1,0,0,0,0,3,,,,,,66,24,1,,,5,5,,0
0,1,0,0,0,0,3,,,,,64,,21,0,,,11,11,,0
0,1,0,0,0,0,3,,,,,65,,28,1,,,12,12,,1
0,0,1,0,0,0,10,,,,,66,,27,1,,,3,6,,0
0,1,0,0,0,0,3,,,,,61,,25,0,,,12,12,,1
1,0,0,1,0,0,6,0,0,1,0,63,62,28,,8.6538458,12,5,10,38,
1,0,1,0,0,0,4,,,,,65,64,27,1,,,11,10,35,1
0,0,0,1,0,0,6,,,,,67,,24,0,,,10,10,,0
1,0,1,0,0,0,2,,,,,71,71,26,1,,,12,14,,1
0,1,0,0,0,1,2,,,,,64,,28,,,,16,12,,
1,0,1,0,0,0,2,,,,,75,,26,0,,,10,10,,0
1,0,1,0,0,0,7,0,0,1,0,71,71,23,1,7.5892859,15,8,11,38,0
0,0,1,0,0,0,7,,,,,65,,27,0,,,9,9,,0
1,0,1,0,0,0,7,,,,,70,76,28,1,,,11,11,37,0
1,1,0,0,0,0,7,,,,,69,,25,1,,,12,12,,1
0,0,0,1,0,0,6,,,,,62,,28,0,,,7,8,,0
1,1,0,0,0,0,4,,,,,74,,21,0,,,9,12,,0
1,1,0,0,0,0,3,,,,,73,,25,0,,,16,14,,1
1,1,0,0,0,0,2,,,,,69,,23,1,,,9,12,,0
1,1,0,0,0,1,5,,,,,70,,25,1,,,12,10,,0
0,0,1,0,1,1,4,,,,,64,,26,1,,,11,14,,1
1,0,1,0,0,0,5,,,,,71,,22,1,,,,,,0
1,1,0,0,0,0,3,,,,,71,,21,1,,,8,13,,2
0,1,0,0,0,0,2,,,,,71,,27,1,,,11,8,,3
0,0,1,0,0,0,4,,,,,68,,27,0,,,,16,,2
1,1,0,0,0,0,3,,,,,72,,22,1,,,,13,,0
0,0,1,0,0,0,7,,,,,62,,25,0,,,8,11,,1
0,0,1,0,0,1,3,,,,,68,,27,1,,,10,11,,2
1,1,0,0,0,0,0,,,,,,,27,0,,,,10,,3
0,1,0,0,0,0,4,,,,,58,,28,0,,,7,10,,1
0,1,0,0,0,0,1,,,,,68,,23,0,,,12,12,,0
0,1,0,0,0,1,7,,,,,64,,27,1,,,19,12,,1
0,1,0,0,0,0,2,,,,,64,,26,1,,,12,6,,1
0,0,0,1,0,0,6,,,,,65,,20,1,,,11,12,,0
0,1,0,0,0,1,3,,,,,64,,21,0,,,20,12,,1
0,0,1,0,0,0,5,,,,,63,,28,0,,,12,15,,0
1,0,1,0,0,0,5,0,0,1,0,74,74,26,1,10.044642,14,12,4,38,2
1,0,1,0,1,1,2,0,0,1,0,69,70,24,0,19.23077,16,16,16,35,1
0,1,0,0,0,0,7,,,,,66,,24,0,,,12,12,,2
0,0,1,0,0,0,8,0,0,1,0,59,59,26,1,13,13,8,9,39,0
1,1,0,0,0,0,2,,,,,71,,28,0,,,,12,,0
0,1,0,0,0,0,7,,,,,59,,28,1,,,12,12,,2
0,0,0,1,0,0,3,,,,,,,,0,,,13,12,,0
1,1,0,0,0,0,7,,,,,75,,22,0,,,,11,,3
1,1,0,0,0,1,3,,,,,70,,28,0,,,16,12,,0
1,1,0,0,0,0,8,,,,,74,,23,1,,,9,14,,0
1,1,0,0,0,0,7,,,,,68,,23,1,,,,8,,0
1,0,1,0,1,1,2,,,,,76,,28,1,,,16,12,,2
1,1,0,0,0,0,7,,,,,71,,26,1,,,11,12,,1
0,1,0,0,0,0,2,,,,,,,28,,,,16,12,,
0,0,0,1,0,0,2,,,,,62,,26,0,,,,11,,1
0,1,0,0,0,0,3,,,,,61,,28,0,,,12,10,,0
0,1,0,0,0,0,2,,,,,63,,25,0,,,13,13,,0
0,0,1,0,0,0,2,,,,,65,,28,0,,,11,11,,0
0,1,0,0,0,0,0,,,,,68,,28,1,,,12,12,,0
0,0,1,0,0,0,4,,,,,59,,24,1,,,13,12,,1
0,1,0,0,1,0,5,,,,,67,,26,0,,,12,14,,3
0,1,0,0,0,1,2,,,,,63,,21,0,,,11,12,,0
0,1,0,0,0,0,3,,,,,63,,27,1,,,12,12,,2
1,1,0,0,0,0,6,,,,,,,27,1,,,12,12,,1
1,0,1,0,0,0,6,,,,,74,,23,0,,,6,,,0
1,1,0,0,0,0,1,,,,,68,,28,1,,,12,16,,1
1,0,1,0,0,0,5,,,,,70,,,,,,18,,,
1,1,0,0,0,0,2,,,,,70,,24,0,,,,12,,0
1,1,0,0,0,0,8,,,,,70,,22,0,,,5,11,,0
1,1,0,0,0,0,1,,,,,71,,21,0,,,10,12,,0
1,0,1,0,0,0,14,0,0,1,0,72,72,26,1,,14,14,12,38,0
1,0,0,1,1,1,4,0,1,0,0,69,69,22,1,.65934068,13,16,5,39,1
1,1,0,0,0,1,2,,,,,68,,21,0,,,12,12,,0
1,0,1,0,0,0,8,0,0,1,0,71,70,22,1,8.6538458,12,,,37,0
1,1,0,0,0,0,1,,,,,66,,23,0,,,16,12,,0
1,0,1,0,0,0,5,,,,,72,71,21,1,,,,11,36,0
1,0,1,0,0,0,2,,,,,71,,19,1,,,16,12,,0
1,0,1,0,0,0,2,0,0,1,0,75,75,25,,,12,11,,38,
1,1,0,0,0,0,3,,,,,66,,21,1,,,8,9,,0
1,0,1,0,0,0,2,,,,,68,,27,1,,,11,12,,1
1,1,0,0,0,0,3,,,,,71,,18,0,,,11,9,,1
1,0,1,0,0,0,3,,,,,67,,24,0,,,,,,0
1,1,0,0,0,0,2,,,,,71,,24,0,,,6,12,,0
0,1,0,0,0,0,1,,,,,63,,22,0,,,12,,,0
1,0,1,0,0,0,2,,,,,,,,1,,,12,12,,1
0,0,1,0,0,0,5,,,,,71,,24,0,,,10,10,,1
0,1,0,0,0,0,3,,,,,64,,28,0,,,6,12,,1
1,1,0,0,0,0,4,,,,,69,,21,0,,,12,11,,2
1,1,0,0,1,0,3,,,,,81,,28,1,,,12,15,,0
0,0,1,0,0,0,29,,,,,67,,19,0,,,,,,0
0,1,0,0,0,1,3,,,,,67,,25,1,,,8,11,,1
0,1,0,0,0,0,2,,,,,69,,24,1,,,8,12,,1
0,1,0,0,0,0,8,,,,,67,,28,1,,,14,16,,1
0,1,0,0,0,1,1,,,,,61,,28,0,,,12,12,,1
0,1,0,0,0,0,4,,,,,60,,27,1,,,,12,,1
0,1,0,0,0,0,2,,,,,67,,23,1,,,10,12,,0
0,1,0,0,0,0,3,,,,,63,,24,0,,,12,12,,1
0,0,1,0,0,0,0,,,,,68,,24,0,,,,8,,0
0,1,0,0,0,1,7,,,,,61,,24,0,,,,9,,1
0,0,1,0,0,0,5,,,,,,,23,1,,,2,3,,4
0,1,0,0,0,0,4,,,,,63,,,1,,,12,12,,0
1,1,0,0,0,0,8,,,,,71,,25,0,,,12,12,,0
0,1,0,0,0,0,9,,,,,62,,28,1,,,8,14,,1
1,1,0,0,0,0,5,,,,,67,,24,,,,8,8,,
0,0,0,1,0,0,2,,,,,60,,24,0,,,12,12,,0
0,1,0,0,1,0,1,,,,,64,,20,0,,,16,16,,0
1,1,0,0,0,0,4,,,,,71,,27,1,,,12,6,,1
1,1,0,0,0,0,2,,,,,72,,27,1,,,11,11,,0
1,1,0,0,0,0,5,,,,,72,,28,1,,,11,11,,0
1,1,0,0,0,0,4,,,,,67,,28,0,,,10,8,,1
1,1,0,0,0,0,3,,,,,72,,21,0,,,6,8,,0
1,1,0,0,0,0,5,,,,,70,,25,0,,,8,10,,2
1,1,0,0,1,0,4,,,,,,,16,0,,,12,12,,0
1,0,1,0,0,0,2,0,0,1,0,74,74,,1,4.2307692,12,10,11,38,1
1,1,0,0,0,0,1,,,,,69,,21,0,,,12,12,,0
1,0,1,0,1,1,3,,,,,70,68,28,0,,14,16,13,37,1
1,0,0,1,0,0,3,0,0,0,1,70,71,26,1,11.764706,14,6,6,36,1
1,1,0,0,0,0,2,,,,,72,,24,0,,,12,12,,1
1,1,0,0,0,0,4,,,,,71,,22,0,,,6,12,,0
0,0,1,0,0,0,5,,,,,67,,27,1,,,10,8,,1
0,1,0,0,1,0,2,,,,,69,,28,1,,,20,16,,2
0,0,1,0,1,0,1,,,,,63,,26,0,,,16,16,,1
0,1,0,0,0,0,5,,,,,64,,27,0,,,6,12,,0
1,1,0,0,0,1,2,,,,,73,,27,1,,,17,8,,2
1,1,0,0,0,0,6,,,,,66,,26,0,,,8,12,,1
1,1,0,0,1,1,1,,,,,66,,23,0,,,20,16,,0
1,1,0,0,0,0,5,,,,,,,27,1,,,5,8,,0
1,0,1,0,0,0,6,0,0,1,0,69,69,22,0,14.814815,13,6,8,38,2
1,0,1,0,0,0,8,,,,,68,,,1,,,10,11,,4
0,1,0,0,0,0,2,,,,,70,,28,0,,,12,12,,0
1,1,0,0,0,0,2,,,,,70,,27,0,,,12,12,,0
1,1,0,0,0,0,5,1,0,0,0,66,67,21,1,4.7872338,13,12,12,,0
1,0,1,0,0,0,5,,,,,70,,25,1,,,12,,,1
1,1,0,0,0,0,6,,,,,71,,23,1,,,,16,,1
1,1,0,0,0,0,1,1,0,0,0,67,67,28,0,8.5470085,12,,8,38,0
1,1,0,0,0,0,3,,,,,71,,24,0,,,7,12,,0
1,0,1,0,0,0,8,1,0,0,0,,,,1,8.4615383,12,12,,37,0
1,1,0,0,0,1,2,0,0,0,1,64,64,27,1,17.159763,14,12,10,35,3
1,0,1,0,0,0,4,,,,,,,24,,,,,,,
1,0,1,0,0,0,2,,,,,75,,24,1,,,10,,,2
0,1,0,0,0,0,1,,,,,65,,28,1,,,9,10,,1
1,1,0,0,0,0,5,,,,,68,,22,1,,,12,10,,0
0,0,1,0,0,0,1,,,,,64,,27,0,,,9,9,,0
0,1,0,0,0,0,8,,,,,68,,27,1,,,8,11,,5
0,0,0,1,0,0,6,,,,,64,,27,0,,,8,8,,0
0,1,0,0,0,0,4,,,,,63,,23,1,,,10,12,,0
1,1,0,0,0,0,1,,,,,67,,28,1,,,11,11,,0
1,1,0,0,1,0,2,,,,,72,,22,0,,,14,14,,0
1,1,0,0,1,0,4,,,,,66,,24,1,,,,12,,0
1,0,1,0,0,0,4,0,0,1,0,75,,21,1,.56089741,12,12,12,36,3
0,0,0,1,0,0,7,,,,,59,,28,,,,10,10,,
1,0,0,1,0,1,3,0,0,1,0,69,68,24,1,11.401099,14,12,12,38,0
1,1,0,0,0,0,4,,,,,71,,22,0,,,11,11,,0
0,1,0,0,1,0,1,,,,,63,,28,0,,,16,16,,1
1,1,0,0,0,1,1,0,0,0,1,69,69,28,0,18.772894,12,12,13,37,1
0,0,0,1,0,0,5,,,,,66,,23,1,,,13,12,,1
1,1,0,0,0,1,3,,,,,69,,27,1,,,,15,,1
1,1,0,0,1,0,6,,,,,,,27,0,,,20,18,,2
1,0,1,0,1,0,5,,,,,71,71,25,0,,,12,16,,0
1,1,0,0,0,0,5,,,,,69,,28,1,,,10,11,,1
0,1,0,0,0,0,3,,,,,,,22,,,,9,10,,
0,1,0,0,1,0,3,0,0,0,1,68,68,25,0,13.461538,12,13,14,37,1
1,1,0,0,0,0,2,,,,,72,,23,0,,,12,,,0
1,0,1,0,0,0,1,1,0,0,0,70,71,22,1,11.429608,12,10,12,38,0
1,1,0,0,0,0,2,,,,,70,,18,1,,,8,8,,1
1,1,0,0,1,1,6,0,1,0,0,72,72,27,1,51.930843,18,16,12,37,1
1,1,0,0,0,0,2,0,0,0,1,76,76,28,1,14.492754,15,14,12,38,0
1,1,0,0,0,0,3,,,,,74,,26,0,,,13,12,,1
1,1,0,0,0,1,3,,,,,,,28,,,,10,14,,
1,1,0,0,0,0,2,,,,,69,,,1,,,11,9,,0
1,1,0,0,1,0,3,,,,,73,,25,1,,,12,12,,1
1,1,0,0,0,0,3,,,,,68,,21,1,,,10,12,,1
1,1,0,0,1,0,4,,,,,68,,22,0,,,8,16,,0
1,1,0,0,0,1,7,,,,,69,,24,1,,,20,16,,3
1,0,0,1,1,0,5,0,0,0,1,68,68,26,1,37.037037,14,,,38,1
1,0,0,1,0,0,7,,,,,64,,20,0,,,8,8,,0
1,1,0,0,0,0,4,1,0,0,0,67,67,26,0,11.057693,12,,9,37,0
1,1,0,0,0,1,4,,,,,68,,26,,,,12,8,,
1,0,0,1,1,1,1,0,0,0,1,73,73,23,1,,14,12,15,37,0
1,1,0,0,0,0,4,,,,,71,,24,1,,,10,12,,0
1,1,0,0,0,0,6,,,,,70,,24,1,,,14,12,,0
1,0,1,0,0,0,5,,,,,66,,21,0,,,12,11,,0
1,0,1,0,0,0,5,,,,,65,,21,1,,,7,8,,0
1,1,0,0,0,0,5,1,0,0,0,72,70,28,0,750,13,11,9,39,0
1,1,0,0,0,0,5,0,1,0,0,68,68,25,0,23.076923,16,12,13,37,2
1,1,0,0,0,0,5,,,,,71,,26,1,,,12,12,,1
1,1,0,0,0,0,0,,,,,74,,28,1,,,9,12,,2
1,1,0,0,0,0,8,,,,,70,,27,1,,,12,12,,0
1,1,0,0,0,0,4,,,,,71,,28,1,,,12,12,,0
1,1,0,0,0,0,10,,,,,67,,25,1,,,12,12,,2
1,1,0,0,0,0,1,0,0,1,0,75,,21,1,14.957265,12,12,12,35,0
1,1,0,0,0,0,3,,,,,73,,,1,,,12,12,,1
1,1,0,0,0,0,3,0,0,1,0,70,70,,1,22.115385,14,12,12,36,1
1,1,0,0,0,0,1,,,,,,,,,,,12,12,,
1,1,0,0,0,0,6,,,,,,,,1,,,8,8,,2
1,1,0,0,0,0,5,,,,,68,,27,1,,,12,13,,1
1,1,0,0,1,0,1,,,,,74,,28,1,,,12,12,,0
1,1,0,0,0,0,1,,,,,,,,0,,,12,14,,0
1,0,1,0,0,0,2,0,0,1,0,71,72,23,0,9.6153851,12,12,12,38,0
1,0,1,0,0,0,3,0,0,1,0,74,75,28,1,,13,12,14,38,1
1,0,1,0,0,0,3,,,,,73,,22,0,,,9,16,,2
0,1,0,0,1,1,6,,,,,68,,26,1,,,16,16,,0
0,1,0,0,0,0,3,,,,,64,,21,0,,,12,14,,3
0,0,1,0,0,0,4,,,,,64,,28,0,,,12,14,,1
1,1,0,0,0,1,3,,,,,71,,25,0,,,12,11,,0
1,0,1,0,0,0,3,,,,,68,,27,1,,,,6,,1
1,0,1,0,0,0,0,,,,,73,,22,1,,,12,12,,1
0,0,1,0,0,0,5,,,,,61,,26,1,,,12,9,,1
1,0,1,0,0,0,8,,,,,67,67,28,0,,13,8,9,37,0
0,1,0,0,0,0,0,,,,,62,,24,0,,,9,12,,1
1,1,0,0,0,0,2,,,,,67,,28,1,,,0,11,,0
0,1,0,0,0,1,3,,,,,62,,22,,,,12,12,,
1,0,0,1,0,0,2,0,0,1,0,71,71,,1,,12,1,12,38,1
1,0,1,0,0,0,2,0,0,1,0,73,72,28,0,12.735849,14,3,3,38,1
0,1,0,0,0,0,1,,,,,66,,21,0,,,14,12,,0
0,1,0,0,0,0,4,,,,,59,,21,0,,,12,12,,0
0,1,0,0,0,0,1,,,,,66,,22,0,,,14,12,,0
0,1,0,0,1,0,5,,,,,64,,21,1,,,12,16,,2
0,0,1,0,0,0,5,,,,,65,,27,0,,,,12,,0
0,0,1,0,0,0,6,,,,,68,,27,,,,8,12,,
0,1,0,0,0,1,2,0,0,1,0,68,68,20,0,9.4017096,12,16,12,36,0
1,1,0,0,0,0,6,,,,,71,,27,1,,,11,12,,0
1,0,1,0,0,0,5,,,,,70,,28,1,,,,,,0
0,0,1,0,0,0,6,,,,,64,,25,0,,,8,9,,1
0,0,1,0,0,0,5,,,,,71,,27,0,,,,,,1
0,1,0,0,0,0,9,,,,,64,,24,0,,,5,,,0
1,1,0,0,0,0,4,,,,,65,,27,1,,,10,12,,1
0,0,0,1,0,1,2,1,0,0,0,68,70,28,0,,16,11,11,38,0
1,1,0,0,0,0,1,0,0,1,0,75,74,28,0,8.3916082,14,10,8,38,0
1,1,0,0,0,0,7,,,,,71,,21,0,,,16,10,,0
1,0,0,1,0,0,2,1,0,0,0,72,72,28,1,13.938848,12,12,12,38,0
1,1,0,0,0,0,5,,,,,,,24,1,,,9,12,,2
1,0,1,0,0,0,4,,,,,71,,21,0,,,,13,,4
1,1,0,0,0,0,1,,,,,72,,26,1,,,12,12,,1
1,1,0,0,0,0,1,,,,,70,,28,1,,,,12,,3
1,1,0,0,0,0,1,,,,,71,,24,0,,,14,12,,1
1,0,1,0,0,0,10,1,0,0,0,,67,26,0,,12,6,10,36,0
0,1,0,0,0,0,1,,,,,65,,26,0,,,10,12,,1
0,1,0,0,0,0,3,,,,,64,,23,1,,,16,6,,0
1,1,0,0,0,0,3,,,,,72,,25,,,,12,,,
1,0,1,0,0,0,7,0,0,1,0,72,71,24,0,8.5470085,12,8,8,38,0
0,0,1,0,0,0,0,,,,,67,,28,1,,,12,12,,2
0,1,0,0,0,1,4,,,,,61,,25,1,,,8,10,,1
1,0,0,1,0,0,5,,,,,64,,23,1,,,,,,1
0,1,0,0,0,0,1,,,,,68,,22,1,,,12,11,,1
1,1,0,0,0,1,2,,,,,67,,26,0,,,18,12,,0
0,0,1,0,0,0,5,,,,,64,,24,1,,,10,12,,1
1,1,0,0,0,0,16,,,,,69,,28,0,,,3,5,,0
1,1,0,0,1,0,2,,,,,73,,23,1,,,12,12,,0
1,1,0,0,0,0,1,,,,,72,,20,1,,,8,12,,1
1,0,1,0,0,0,3,1,0,0,0,70,69,21,0,8.4905663,12,,,37,0
1,0,0,1,0,0,7,,,,,70,,25,1,,,0,0,,0
1,1,0,0,0,0,3,,,,,67,,23,1,,,10,12,,1
1,0,1,0,0,0,5,0,1,0,0,70,69,21,1,,13,12,12,36,2
1,1,0,0,0,0,5,,,,,69,,27,0,,,12,11,,0
1,1,0,0,0,0,7,,,,,75,,23,0,,,8,11,,0
1,0,1,0,0,0,5,,,,,79,,28,0,,,6,8,,1
1,0,1,0,0,0,6,,,,,72,,26,1,,,10,10,,3
1,1,0,0,0,0,6,,,,,68,,27,0,,,11,8,37,0
1,1,0,0,0,1,2,,,,,71,,25,0,,,17,16,,0
1,0,1,0,0,1,6,,,,,,,,1,,,11,11,,0
1,0,0,1,0,0,6,,,,,67,,22,0,,,,6,,0
1,0,1,0,0,0,4,,,,,72,,28,,,,12,12,,
1,1,0,0,0,0,2,0,0,1,0,71,71,21,0,60,12,5,9,,0
1,0,1,0,1,0,7,0,0,1,0,68,68,27,0,13.461538,14,12,18,37,0
1,1,0,0,0,0,2,,,,,69,,25,0,,,12,10,,1
1,1,0,0,0,1,3,,,,,72,,27,0,,,16,12,,0
1,0,0,1,0,0,3,,,,,72,,24,1,,,12,7,,0
